artifact_label,artifact_path,unit_family,column_name,available,rows_read,non_null_rows,non_null_share,unique_units,median_rows_per_unit,largest_unit_rows,candidate_role,limitation
obs080b_scale_band_predictions,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_predictions.csv,observation_id,row_id,True,43288,43288,1.0,168,240.0,288,candidate_observation_group,observation identifiers repeat; namespace or nesting audit required
obs080b_scale_band_predictions,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_predictions.csv,object_id,object,True,43288,43288,1.0,8,5680.0,9120,candidate_structural_partition_unit,
obs080b_scale_band_predictions,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_predictions.csv,route_id,,False,43288,0,0.0,0,,0,unavailable,field family not found
obs080b_scale_band_predictions,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_predictions.csv,transition_id,transition,True,43288,43288,1.0,5,7168.0,11808,candidate_structural_partition_unit,
obs080b_scale_band_predictions,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_predictions.csv,window_id,,False,43288,0,0.0,0,,0,unavailable,field family not found
obs080b_scale_band_predictions,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_predictions.csv,cohort,cohort,True,43288,43288,1.0,6,7680.0,7680,candidate_stratification_or_support_field,
obs080b_scale_band_predictions,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_predictions.csv,regime,,False,43288,0,0.0,0,,0,unavailable,field family not found
obs080b_scale_band_predictions,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_predictions.csv,scale,scale_band,True,43288,43288,1.0,9,4512.0,8064,candidate_stratification_or_support_field,
obs080b_scale_band_predictions,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_predictions.csv,provenance,,False,43288,0,0.0,0,,0,unavailable,field family not found
obs080b_scale_band_scheme_summary,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_scheme_summary.csv,observation_id,,False,1060,0,0.0,0,,0,unavailable,field family not found
obs080b_scale_band_scheme_summary,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_scheme_summary.csv,object_id,,False,1060,0,0.0,0,,0,unavailable,field family not found
obs080b_scale_band_scheme_summary,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_scheme_summary.csv,route_id,,False,1060,0,0.0,0,,0,unavailable,field family not found
obs080b_scale_band_scheme_summary,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_scheme_summary.csv,transition_id,,False,1060,0,0.0,0,,0,unavailable,field family not found
obs080b_scale_band_scheme_summary,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_scheme_summary.csv,window_id,,False,1060,0,0.0,0,,0,unavailable,field family not found
obs080b_scale_band_scheme_summary,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_scheme_summary.csv,cohort,,False,1060,0,0.0,0,,0,unavailable,field family not found
obs080b_scale_band_scheme_summary,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_scheme_summary.csv,regime,,False,1060,0,0.0,0,,0,unavailable,field family not found
obs080b_scale_band_scheme_summary,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_scheme_summary.csv,scale,scale_band,True,1060,1060,1.0,9,128.0,128,candidate_stratification_or_support_field,
obs080b_scale_band_scheme_summary,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_scheme_summary.csv,provenance,,False,1060,0,0.0,0,,0,unavailable,field family not found
obs080b_scale_band_scores,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_scores.csv,observation_id,,False,2320,0,0.0,0,,0,unavailable,field family not found
obs080b_scale_band_scores,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_scores.csv,object_id,,False,2320,0,0.0,0,,0,unavailable,field family not found
obs080b_scale_band_scores,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_scores.csv,route_id,,False,2320,0,0.0,0,,0,unavailable,field family not found
obs080b_scale_band_scores,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_scores.csv,transition_id,,False,2320,0,0.0,0,,0,unavailable,field family not found
obs080b_scale_band_scores,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_scores.csv,window_id,,False,2320,0,0.0,0,,0,unavailable,field family not found
obs080b_scale_band_scores,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_scores.csv,cohort,,False,2320,0,0.0,0,,0,unavailable,field family not found
obs080b_scale_band_scores,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_scores.csv,regime,,False,2320,0,0.0,0,,0,unavailable,field family not found
obs080b_scale_band_scores,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_scores.csv,scale,scale_band,True,2320,2320,1.0,9,268.0,320,candidate_stratification_or_support_field,
obs080b_scale_band_scores,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_scores.csv,provenance,,False,2320,0,0.0,0,,0,unavailable,field family not found
obs080b_scale_band_stability_matrix,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_stability_matrix.csv,observation_id,,False,36,0,0.0,0,,0,unavailable,field family not found
obs080b_scale_band_stability_matrix,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_stability_matrix.csv,object_id,,False,36,0,0.0,0,,0,unavailable,field family not found
obs080b_scale_band_stability_matrix,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_stability_matrix.csv,route_id,,False,36,0,0.0,0,,0,unavailable,field family not found
obs080b_scale_band_stability_matrix,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_stability_matrix.csv,transition_id,,False,36,0,0.0,0,,0,unavailable,field family not found
obs080b_scale_band_stability_matrix,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_stability_matrix.csv,window_id,,False,36,0,0.0,0,,0,unavailable,field family not found
obs080b_scale_band_stability_matrix,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_stability_matrix.csv,cohort,,False,36,0,0.0,0,,0,unavailable,field family not found
obs080b_scale_band_stability_matrix,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_stability_matrix.csv,regime,,False,36,0,0.0,0,,0,unavailable,field family not found
obs080b_scale_band_stability_matrix,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_stability_matrix.csv,scale,scale_band,True,36,36,1.0,9,4.0,4,candidate_stratification_or_support_field,
obs080b_scale_band_stability_matrix,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_stability_matrix.csv,provenance,,False,36,0,0.0,0,,0,unavailable,field family not found
obs080b_validation_groups,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_validation_groups.csv,observation_id,,False,608,0,0.0,0,,0,unavailable,field family not found
obs080b_validation_groups,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_validation_groups.csv,object_id,,False,608,0,0.0,0,,0,unavailable,field family not found
obs080b_validation_groups,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_validation_groups.csv,route_id,,False,608,0,0.0,0,,0,unavailable,field family not found
obs080b_validation_groups,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_validation_groups.csv,transition_id,,False,608,0,0.0,0,,0,unavailable,field family not found
obs080b_validation_groups,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_validation_groups.csv,window_id,,False,608,0,0.0,0,,0,unavailable,field family not found
obs080b_validation_groups,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_validation_groups.csv,cohort,,False,608,0,0.0,0,,0,unavailable,field family not found
obs080b_validation_groups,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_validation_groups.csv,regime,,False,608,0,0.0,0,,0,unavailable,field family not found
obs080b_validation_groups,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_validation_groups.csv,scale,scale_band,True,608,608,1.0,10,67.0,80,candidate_stratification_or_support_field,
obs080b_validation_groups,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_validation_groups.csv,provenance,,False,608,0,0.0,0,,0,unavailable,field family not found
obs080c_confusion_matrices,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_confusion_matrices.csv,observation_id,,False,20160,0,0.0,0,,0,unavailable,field family not found
obs080c_confusion_matrices,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_confusion_matrices.csv,object_id,,False,20160,0,0.0,0,,0,unavailable,field family not found
obs080c_confusion_matrices,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_confusion_matrices.csv,route_id,,False,20160,0,0.0,0,,0,unavailable,field family not found
obs080c_confusion_matrices,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_confusion_matrices.csv,transition_id,,False,20160,0,0.0,0,,0,unavailable,field family not found
obs080c_confusion_matrices,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_confusion_matrices.csv,window_id,,False,20160,0,0.0,0,,0,unavailable,field family not found
obs080c_confusion_matrices,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_confusion_matrices.csv,cohort,,False,20160,0,0.0,0,,0,unavailable,field family not found
obs080c_confusion_matrices,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_confusion_matrices.csv,regime,,False,20160,0,0.0,0,,0,unavailable,field family not found
obs080c_confusion_matrices,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_confusion_matrices.csv,scale,,False,20160,0,0.0,0,,0,unavailable,field family not found
obs080c_confusion_matrices,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_confusion_matrices.csv,provenance,,False,20160,0,0.0,0,,0,unavailable,field family not found
obs080c_contract_contrast_summary,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_contract_contrast_summary.csv,observation_id,,False,4,0,0.0,0,,0,unavailable,field family not found
obs080c_contract_contrast_summary,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_contract_contrast_summary.csv,object_id,,False,4,0,0.0,0,,0,unavailable,field family not found
obs080c_contract_contrast_summary,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_contract_contrast_summary.csv,route_id,,False,4,0,0.0,0,,0,unavailable,field family not found
obs080c_contract_contrast_summary,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_contract_contrast_summary.csv,transition_id,,False,4,0,0.0,0,,0,unavailable,field family not found
obs080c_contract_contrast_summary,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_contract_contrast_summary.csv,window_id,,False,4,0,0.0,0,,0,unavailable,field family not found
obs080c_contract_contrast_summary,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_contract_contrast_summary.csv,cohort,,False,4,0,0.0,0,,0,unavailable,field family not found
obs080c_contract_contrast_summary,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_contract_contrast_summary.csv,regime,,False,4,0,0.0,0,,0,unavailable,field family not found
obs080c_contract_contrast_summary,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_contract_contrast_summary.csv,scale,,False,4,0,0.0,0,,0,unavailable,field family not found
obs080c_contract_contrast_summary,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_contract_contrast_summary.csv,provenance,,False,4,0,0.0,0,,0,unavailable,field family not found
obs080c_failures,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_failures.csv,observation_id,,False,0,0,0.0,0,,0,unavailable,field family not found
obs080c_failures,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_failures.csv,object_id,,False,0,0,0.0,0,,0,unavailable,field family not found
obs080c_failures,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_failures.csv,route_id,,False,0,0,0.0,0,,0,unavailable,field family not found
obs080c_failures,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_failures.csv,transition_id,,False,0,0,0.0,0,,0,unavailable,field family not found
obs080c_failures,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_failures.csv,window_id,,False,0,0,0.0,0,,0,unavailable,field family not found
obs080c_failures,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_failures.csv,cohort,,False,0,0,0.0,0,,0,unavailable,field family not found
obs080c_failures,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_failures.csv,regime,,False,0,0,0.0,0,,0,unavailable,field family not found
obs080c_failures,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_failures.csv,scale,,False,0,0,0.0,0,,0,unavailable,field family not found
obs080c_failures,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_failures.csv,provenance,,False,0,0,0.0,0,,0,unavailable,field family not found
obs080c_feature_contract_manifest,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_manifest.csv,observation_id,,False,263,0,0.0,0,,0,unavailable,field family not found
obs080c_feature_contract_manifest,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_manifest.csv,object_id,,False,263,0,0.0,0,,0,unavailable,field family not found
